,airline,airline_id,source,source_id,dest,dest_id,codeshare,stops,equipment
43380,NK,4687.0,DFW,3670.0,ORD,3830.0,,0,320
43381,NK,4687.0,DFW,3670.0,PDX,3720.0,,0,320
43382,NK,4687.0,DFW,3670.0,PHL,3752.0,,0,320
43383,NK,4687.0,DFW,3670.0,PHX,3462.0,,0,319 320
43384,NK,4687.0,DFW,3670.0,SAN,3731.0,,0,319
43385,NK,4687.0,DFW,3670.0,SJD,1840.0,,0,320 319
43386,NK,4687.0,DFW,3670.0,TPA,3646.0,,0,320
43387,NK,4687.0,DTW,3645.0,ACY,3524.0,,0,319
43388,NK,4687.0,DTW,3645.0,CUN,1852.0,,0,319
43389,NK,4687.0,DTW,3645.0,DEN,3751.0,,0,320
43390,NK,4687.0,DTW,3645.0,DFW,3670.0,,0,319
43391,NK,4687.0,DTW,3645.0,FLL,3533.0,,0,319 320 321
43392,NK,4687.0,DTW,3645.0,IAH,3550.0,,0,320
43393,NK,4687.0,DTW,3645.0,LAS,3877.0,,0,319 320
43394,NK,4687.0,DTW,3645.0,LAX,3484.0,,0,320
43395,NK,4687.0,DTW,3645.0,LGA,3697.0,,0,320
43396,NK,4687.0,DTW,3645.0,MCO,3878.0,,0,321 320 319
43397,NK,4687.0,DTW,3645.0,MYR,3515.0,,0,320
43398,NK,4687.0,DTW,3645.0,RSW,3793.0,,0,319
43399,NK,4687.0,DTW,3645.0,TPA,3646.0,,0,319
43400,NK,4687.0,FLL,3533.0,ACY,3524.0,,0,320 319
43401,NK,4687.0,FLL,3533.0,ATL,3682.0,,0,320 319
43402,NK,4687.0,FLL,3533.0,AUA,2895.0,,0,319
43403,NK,4687.0,FLL,3533.0,AXM,2705.0,,0,319
43404,NK,4687.0,FLL,3533.0,BOG,2709.0,,0,319
43405,NK,4687.0,FLL,3533.0,BOS,3448.0,,0,319
43406,NK,4687.0,FLL,3533.0,BQN,2885.0,,0,319 320
43407,NK,4687.0,FLL,3533.0,BWI,3849.0,,0,320
43408,NK,4687.0,FLL,3533.0,CTG,2714.0,,0,320 319
43409,NK,4687.0,FLL,3533.0,CUN,1852.0,,0,320
43410,NK,4687.0,FLL,3533.0,DEN,3751.0,,0,319
43411,NK,4687.0,FLL,3533.0,DFW,3670.0,,0,319 320
43412,NK,4687.0,FLL,3533.0,DTW,3645.0,,0,320 319 321
43413,NK,4687.0,FLL,3533.0,GUA,1767.0,,0,319
43414,NK,4687.0,FLL,3533.0,IAG,3630.0,,0,320
43415,NK,4687.0,FLL,3533.0,KIN,1779.0,,0,319
43416,NK,4687.0,FLL,3533.0,LAS,3877.0,,0,320
43417,NK,4687.0,FLL,3533.0,LAX,3484.0,,0,319
43418,NK,4687.0,FLL,3533.0,LBE,5747.0,,0,319
43419,NK,4687.0,FLL,3533.0,LGA,3697.0,,0,320 321
43420,NK,4687.0,FLL,3533.0,LIM,2789.0,,0,319
43421,NK,4687.0,FLL,3533.0,MBJ,1780.0,,0,319
43422,NK,4687.0,FLL,3533.0,MCO,3878.0,,0,320
43423,NK,4687.0,FLL,3533.0,MDE,2745.0,,0,320
43424,NK,4687.0,FLL,3533.0,MGA,1863.0,,0,320
43425,NK,4687.0,FLL,3533.0,MYR,3515.0,,0,320 319
43426,NK,4687.0,FLL,3533.0,ORD,3830.0,,0,320 319
43427,NK,4687.0,FLL,3533.0,PAP,1897.0,,0,319
43428,NK,4687.0,FLL,3533.0,PBG,3771.0,,0,320
43429,NK,4687.0,FLL,3533.0,PTY,1871.0,,0,320 319
43430,NK,4687.0,FLL,3533.0,PUJ,1760.0,,0,319
43431,NK,4687.0,FLL,3533.0,SAL,1892.0,,0,320 319
43432,NK,4687.0,FLL,3533.0,SAP,1772.0,,0,320 319
43433,NK,4687.0,FLL,3533.0,SDQ,1762.0,,0,319
43434,NK,4687.0,FLL,3533.0,SJO,1885.0,,0,320
43435,NK,4687.0,FLL,3533.0,SJU,2890.0,,0,321 320
43436,NK,4687.0,FLL,3533.0,STI,1764.0,,0,319
43437,NK,4687.0,FLL,3533.0,STT,2883.0,,0,319
43438,NK,4687.0,FLL,3533.0,SXM,2899.0,,0,320
43439,NK,4687.0,FLL,3533.0,TLC,1850.0,,0,319
43440,NK,4687.0,FLL,3533.0,TPA,3646.0,,0,319 321
43441,NK,4687.0,FLL,3533.0,ZSA,1956.0,,0,319
43445,NK,4687.0,IAH,3550.0,DEN,3751.0,,0,320
43446,NK,4687.0,IAH,3550.0,DTW,3645.0,,0,320
43447,NK,4687.0,IAH,3550.0,LAS,3877.0,,0,319
43448,NK,4687.0,IAH,3550.0,LAX,3484.0,,0,320
43449,NK,4687.0,IAH,3550.0,MCO,3878.0,,0,320
43450,NK,4687.0,IAH,3550.0,MSP,3858.0,,0,319
43451,NK,4687.0,IAH,3550.0,ORD,3830.0,,0,319
43476,NK,4687.0,LGA,3697.0,DFW,3670.0,,0,319
43477,NK,4687.0,LGA,3697.0,DTW,3645.0,,0,320
43478,NK,4687.0,LGA,3697.0,FLL,3533.0,,0,321 320
43479,NK,4687.0,LGA,3697.0,MYR,3515.0,,0,320
43480,NK,4687.0,LGA,3697.0,ORD,3830.0,,0,320
43493,NK,4687.0,MSP,3858.0,BWI,3849.0,,0,319
43494,NK,4687.0,MSP,3858.0,DEN,3751.0,,0,319
43495,NK,4687.0,MSP,3858.0,DFW,3670.0,,0,319
43496,NK,4687.0,MSP,3858.0,IAH,3550.0,,0,319
43497,NK,4687.0,MSP,3858.0,LAS,3877.0,,0,320
43498,NK,4687.0,MSP,3858.0,LAX,3484.0,,0,319
43499,NK,4687.0,MSP,3858.0,ORD,3830.0,,0,320 319
43517,NK,4687.0,ORD,3830.0,ACY,3524.0,,0,319
43518,NK,4687.0,ORD,3830.0,BOS,3448.0,,0,319
43519,NK,4687.0,ORD,3830.0,DEN,3751.0,,0,320
43520,NK,4687.0,ORD,3830.0,DFW,3670.0,,0,320
43521,NK,4687.0,ORD,3830.0,FLL,3533.0,,0,319 320
43522,NK,4687.0,ORD,3830.0,IAH,3550.0,,0,319
43523,NK,4687.0,ORD,3830.0,LAS,3877.0,,0,320 319
43524,NK,4687.0,ORD,3830.0,LAX,3484.0,,0,319
43525,NK,4687.0,ORD,3830.0,LGA,3697.0,,0,320
43526,NK,4687.0,ORD,3830.0,MCO,3878.0,,0,320
43527,NK,4687.0,ORD,3830.0,MSP,3858.0,,0,319 320
43528,NK,4687.0,ORD,3830.0,MYR,3515.0,,0,320
43529,NK,4687.0,ORD,3830.0,OAK,3453.0,,0,319
43530,NK,4687.0,ORD,3830.0,RSW,3793.0,,0,319
43531,NK,4687.0,ORD,3830.0,TPA,3646.0,,0,319
43889,NZ,345.0,ATL,3682.0,SFO,3469.0,Y,0,738
44544,OR,1299.0,SFB,4167.0,MIA,3576.0,,0,763
44639,OS,491.0,ORD,3830.0,VIE,1613.0,Y,0,763
44937,OZ,28.0,ATL,3682.0,JFK,3797.0,,0,
44938,OZ,28.0,ATL,3682.0,ORD,3830.0,Y,0,CR7
45129,OZ,28.0,ORD,3830.0,ATL,3682.0,Y,0,E70 CR7
45130,OZ,28.0,ORD,3830.0,ICN,3930.0,,0,772
45214,P1,,CLT,3876.0,LUK,3681.0,Y,0,FRJ
46648,Q7,20686.0,FLL,3533.0,MHH,1930.0,,0,SF3
46764,QF,4089.0,ATL,3682.0,DFW,3670.0,Y,0,M80 319 M83
46765,QF,4089.0,ATL,3682.0,ORD,3830.0,Y,0,E75 CR7
46856,QF,4089.0,DFW,3670.0,ATL,3682.0,Y,0,M83 M80 319
46857,QF,4089.0,DFW,3670.0,BNE,3320.0,,0,744
46858,QF,4089.0,DFW,3670.0,MSY,3861.0,Y,0,M83 M80
47040,QF,4089.0,ORD,3830.0,ATL,3682.0,Y,0,E75 CR7
47041,QF,4089.0,ORD,3830.0,MSY,3861.0,Y,0,E75
47295,QR,4091.0,ATL,3682.0,IAH,3550.0,,0,
47296,QR,4091.0,ATL,3682.0,ORD,3830.0,Y,0,CR7
47478,QR,4091.0,IAH,3550.0,DOH,11051.0,,0,77L
47531,QR,4091.0,ORD,3830.0,ATL,3682.0,Y,0,CR7
47532,QR,4091.0,ORD,3830.0,DOH,11051.0,,0,77W
47533,QR,4091.0,ORD,3830.0,JFK,3797.0,Y,0,738
47534,QR,4091.0,ORD,3830.0,MSY,3861.0,Y,0,E75
47989,RJ,4259.0,DTW,3645.0,YUL,146.0,,0,330
48015,RJ,4259.0,ORD,3830.0,AMM,2170.0,,0,340
50049,SK,4319.0,ORD,3830.0,ARN,737.0,,0,333
50050,SK,4319.0,ORD,3830.0,CPH,609.0,,0,343
50360,SN,1531.0,ORD,3830.0,BRU,302.0,Y,0,777
50474,SQ,4435.0,IAH,3550.0,DME,4029.0,,0,77W
50773,SU,130.0,ATL,3682.0,JFK,3797.0,Y,0,319 752 738 M88 73H
51669,SY,4356.0,DCA,3520.0,LAN,3544.0,,0,73G
51670,SY,4356.0,DCA,3520.0,MSP,3858.0,,0,73G
51671,SY,4356.0,DFW,3670.0,CUN,1852.0,,0,738
51672,SY,4356.0,DFW,3670.0,MSP,3858.0,,0,738
51680,SY,4356.0,MSP,3858.0,BOS,3448.0,,0,738 73G
51681,SY,4356.0,MSP,3858.0,CUN,1852.0,,0,738
51682,SY,4356.0,MSP,3858.0,DCA,3520.0,,0,73G
51683,SY,4356.0,MSP,3858.0,DFW,3670.0,,0,738
51684,SY,4356.0,MSP,3858.0,JFK,3797.0,,0,73G 738
51685,SY,4356.0,MSP,3858.0,LAN,3544.0,,0,73G
51686,SY,4356.0,MSP,3858.0,LAS,3877.0,,0,738
51687,SY,4356.0,MSP,3858.0,LAX,3484.0,,0,73G 738
51688,SY,4356.0,MSP,3858.0,MCO,3878.0,,0,738 73G
51689,SY,4356.0,MSP,3858.0,MDW,3747.0,,0,73G 738
51690,SY,4356.0,MSP,3858.0,PHX,3462.0,,0,73G
51691,SY,4356.0,MSP,3858.0,PSP,3839.0,,0,73G
51692,SY,4356.0,MSP,3858.0,PUJ,1760.0,,0,738
51693,SY,4356.0,MSP,3858.0,RSW,3793.0,,0,738 73G
51694,SY,4356.0,MSP,3858.0,SAN,3731.0,,0,73G
51695,SY,4356.0,MSP,3858.0,SEA,3577.0,,0,73G 738
51696,SY,4356.0,MSP,3858.0,SFO,3469.0,,0,73G 738
52259,TK,4951.0,ATL,3682.0,YYZ,193.0,Y,0,CRA
52431,TK,4951.0,IAH,3550.0,IST,1701.0,,0,77W
52432,TK,4951.0,IAH,3550.0,MSY,3861.0,Y,0,320
52760,TK,4951.0,ORD,3830.0,IST,1701.0,,0,330
53939,TS,1317.0,FLL,3533.0,YUL,146.0,Y,0,310
53940,TS,1317.0,FLL,3533.0,YYZ,193.0,Y,0,738
55801,UA,5209.0,ATL,3682.0,CLE,3486.0,Y,0,ERJ
55802,UA,5209.0,ATL,3682.0,DEN,3751.0,Y,0,CR7
55803,UA,5209.0,ATL,3682.0,EWR,3494.0,Y,0,ERJ
55804,UA,5209.0,ATL,3682.0,FRA,340.0,Y,0,343
55805,UA,5209.0,ATL,3682.0,IAD,3714.0,Y,0,ERJ CRJ E70
55806,UA,5209.0,ATL,3682.0,IAH,3550.0,Y,0,ERJ CR7 CRJ E70
55807,UA,5209.0,ATL,3682.0,LGA,3697.0,,0,738
55808,UA,5209.0,ATL,3682.0,ORD,3830.0,Y,0,CR7 ERJ E70
55809,UA,5209.0,ATL,3682.0,SFO,3469.0,,0,738
55810,UA,5209.0,ATL,3682.0,YYZ,193.0,Y,0,CRA CRJ
56015,UA,5209.0,CLT,3876.0,CLE,3486.0,Y,0,ERJ
56016,UA,5209.0,CLT,3876.0,EWR,3494.0,Y,0,ERJ E70
56017,UA,5209.0,CLT,3876.0,IAD,3714.0,Y,0,ERJ CR7
56018,UA,5209.0,CLT,3876.0,IAH,3550.0,Y,0,ERJ E70
56019,UA,5209.0,CLT,3876.0,ORD,3830.0,,0,320 319
56069,UA,5209.0,DCA,3520.0,CLE,3486.0,Y,0,ERJ E70
56070,UA,5209.0,DCA,3520.0,DEN,3751.0,,0,738 752 320
56071,UA,5209.0,DCA,3520.0,EWR,3494.0,Y,0,DH4 ERJ E70
56072,UA,5209.0,DCA,3520.0,IAH,3550.0,,0,738 319 73G 320 752
56073,UA,5209.0,DCA,3520.0,ORD,3830.0,,0,738 320 73G 319
56074,UA,5209.0,DCA,3520.0,SFO,3469.0,,0,738 73G
56216,UA,5209.0,DFW,3670.0,CLE,3486.0,Y,0,ERJ
56217,UA,5209.0,DFW,3670.0,DEN,3751.0,,0,319 738 320 739
56218,UA,5209.0,DFW,3670.0,EWR,3494.0,,0,73G 319 738
56219,UA,5209.0,DFW,3670.0,FRA,340.0,Y,0,333
56220,UA,5209.0,DFW,3670.0,IAD,3714.0,,0,320 73G 738
56221,UA,5209.0,DFW,3670.0,IAH,3550.0,,0,319 738 73G
56222,UA,5209.0,DFW,3670.0,LAX,3484.0,Y,0,CR7
56223,UA,5209.0,DFW,3670.0,ORD,3830.0,,0,319
56224,UA,5209.0,DFW,3670.0,SAL,1892.0,Y,0,E90
56225,UA,5209.0,DFW,3670.0,SFO,3469.0,,0,319 739
56226,UA,5209.0,DFW,3670.0,YYZ,193.0,Y,0,E75
56248,UA,5209.0,DTW,3645.0,DEN,3751.0,Y,0,CR7 E70
56249,UA,5209.0,DTW,3645.0,EWR,3494.0,Y,0,ERJ E70
56250,UA,5209.0,DTW,3645.0,FRA,340.0,Y,0,343
56251,UA,5209.0,DTW,3645.0,IAD,3714.0,Y,0,CRJ CR7 ERJ ER4 E70
56252,UA,5209.0,DTW,3645.0,IAH,3550.0,,0,320 319 73G
56253,UA,5209.0,DTW,3645.0,ORD,3830.0,,0,320
56254,UA,5209.0,DTW,3645.0,YYZ,193.0,Y,0,CRJ BEH
56440,UA,5209.0,FLL,3533.0,BIM,1937.0,Y,0,SF3
56441,UA,5209.0,FLL,3533.0,CLE,3486.0,,0,320 73G
56442,UA,5209.0,FLL,3533.0,DEN,3751.0,,0,320 738
56443,UA,5209.0,FLL,3533.0,ELH,1943.0,Y,0,SF3
56444,UA,5209.0,FLL,3533.0,EWR,3494.0,,0,739 320 738 73G 319
56445,UA,5209.0,FLL,3533.0,EYW,3875.0,Y,0,SF3
56446,UA,5209.0,FLL,3533.0,FPO,1948.0,Y,0,SF3
56447,UA,5209.0,FLL,3533.0,GGT,1941.0,Y,0,SF3
56448,UA,5209.0,FLL,3533.0,GHB,1944.0,Y,0,SF3
56449,UA,5209.0,FLL,3533.0,IAD,3714.0,,0,752
56450,UA,5209.0,FLL,3533.0,IAH,3550.0,,0,73G 738 739 319 320
56451,UA,5209.0,FLL,3533.0,MCO,3878.0,Y,0,SF3
56452,UA,5209.0,FLL,3533.0,MHH,1930.0,Y,0,SF3
56453,UA,5209.0,FLL,3533.0,ORD,3830.0,,0,752 739
56454,UA,5209.0,FLL,3533.0,SFO,3469.0,,0,738 752
56455,UA,5209.0,FLL,3533.0,TCB,1934.0,Y,0,SF3
56456,UA,5209.0,FLL,3533.0,TPA,3646.0,Y,0,SF3
56704,UA,5209.0,IAH,3550.0,ABQ,4019.0,,0,320 738 73G
56705,UA,5209.0,IAH,3550.0,ACA,1783.0,Y,0,ERJ
56706,UA,5209.0,IAH,3550.0,ACY,3524.0,Y,0,ERJ
56707,UA,5209.0,IAH,3550.0,AEX,3852.0,Y,0,ERJ
56708,UA,5209.0,IAH,3550.0,AGU,1785.0,Y,0,ERJ
56709,UA,5209.0,IAH,3550.0,AMA,3840.0,Y,0,ERJ
56710,UA,5209.0,IAH,3550.0,AMS,580.0,,0,777
56711,UA,5209.0,IAH,3550.0,ATL,3682.0,Y,0,CRJ ERJ E70
56712,UA,5209.0,IAH,3550.0,AUS,3673.0,,0,319 73G 738 739 320
56713,UA,5209.0,IAH,3550.0,BFL,3558.0,Y,0,CR7
56714,UA,5209.0,IAH,3550.0,BHM,3811.0,Y,0,CRJ ERJ
56715,UA,5209.0,IAH,3550.0,BJX,1815.0,Y,0,ERJ
56716,UA,5209.0,IAH,3550.0,BNA,3690.0,Y,0,ERJ
56717,UA,5209.0,IAH,3550.0,BOG,2709.0,,0,752 73G
56718,UA,5209.0,IAH,3550.0,BON,2896.0,,0,738
56719,UA,5209.0,IAH,3550.0,BOS,3448.0,,0,739 738 320 752 73G 319
56720,UA,5209.0,IAH,3550.0,BRO,3738.0,Y,0,ERJ
56721,UA,5209.0,IAH,3550.0,BTR,3846.0,Y,0,ERJ
56722,UA,5209.0,IAH,3550.0,BWI,3849.0,,0,73G 739 320 738 319
56723,UA,5209.0,IAH,3550.0,BZE,1957.0,,0,73G 738
56724,UA,5209.0,IAH,3550.0,CAE,3561.0,Y,0,ERJ
56725,UA,5209.0,IAH,3550.0,CCS,2851.0,,0,739
56726,UA,5209.0,IAH,3550.0,CHS,3806.0,Y,0,ERJ
56727,UA,5209.0,IAH,3550.0,CLE,3486.0,,0,320 738 73G
56728,UA,5209.0,IAH,3550.0,CLL,3715.0,Y,0,ERJ
56729,UA,5209.0,IAH,3550.0,CLT,3876.0,Y,0,ERJ E70
56730,UA,5209.0,IAH,3550.0,CME,1789.0,Y,0,ERJ
56731,UA,5209.0,IAH,3550.0,CMH,3759.0,Y,0,ERJ E70
56732,UA,5209.0,IAH,3550.0,COS,3819.0,Y,0,CRJ CR7 ERJ
56733,UA,5209.0,IAH,3550.0,CRP,3744.0,Y,0,ERJ
56734,UA,5209.0,IAH,3550.0,CRW,4285.0,Y,0,ERJ
56735,UA,5209.0,IAH,3550.0,CUN,1852.0,,0,739 738
56736,UA,5209.0,IAH,3550.0,CUU,1797.0,Y,0,ERJ
56737,UA,5209.0,IAH,3550.0,CVG,3488.0,Y,0,ERJ CR7
56738,UA,5209.0,IAH,3550.0,CZM,1800.0,,0,738 739
56739,UA,5209.0,IAH,3550.0,DAL,3502.0,Y,0,ERJ
56740,UA,5209.0,IAH,3550.0,DCA,3520.0,,0,73G 319 738 320
56741,UA,5209.0,IAH,3550.0,DEN,3751.0,,0,320 752 788 738 739 753 319
56742,UA,5209.0,IAH,3550.0,DFW,3670.0,Y,0,ERJ E70 CRJ CR7
56743,UA,5209.0,IAH,3550.0,DGO,1801.0,Y,0,ERJ
56744,UA,5209.0,IAH,3550.0,DSM,3729.0,Y,0,ERJ CRJ
56745,UA,5209.0,IAH,3550.0,DTW,3645.0,,0,319 320 73G
56746,UA,5209.0,IAH,3550.0,ELP,3559.0,Y,0,ERJ CRJ
56747,UA,5209.0,IAH,3550.0,EWR,3494.0,,0,739 73G 738 320 752 319
56748,UA,5209.0,IAH,3550.0,EZE,3988.0,,0,763
56749,UA,5209.0,IAH,3550.0,FLL,3533.0,,0,739 320 73G 738 752
56750,UA,5209.0,IAH,3550.0,FRA,340.0,,0,763
56751,UA,5209.0,IAH,3550.0,GCM,1926.0,,0,739 738
56752,UA,5209.0,IAH,3550.0,GDL,1804.0,,0,319 73G
56753,UA,5209.0,IAH,3550.0,GIG,2560.0,,0,777
56754,UA,5209.0,IAH,3550.0,GJT,4063.0,Y,0,ERJ
56755,UA,5209.0,IAH,3550.0,GPT,4038.0,Y,0,ERJ
56756,UA,5209.0,IAH,3550.0,GRK,3775.0,Y,0,ERJ
56757,UA,5209.0,IAH,3550.0,GRR,3685.0,Y,0,ERJ CRJ
56758,UA,5209.0,IAH,3550.0,GRU,2564.0,,0,763
56759,UA,5209.0,IAH,3550.0,GSP,4034.0,Y,0,ERJ
56760,UA,5209.0,IAH,3550.0,GUA,1767.0,,0,738
56761,UA,5209.0,IAH,3550.0,HNL,3728.0,,0,764
56762,UA,5209.0,IAH,3550.0,HOB,3749.0,Y,0,ERJ
56763,UA,5209.0,IAH,3550.0,HRL,3560.0,Y,0,ERJ CRJ
56764,UA,5209.0,IAH,3550.0,HSV,4113.0,Y,0,ERJ
56765,UA,5209.0,IAH,3550.0,HUX,1786.0,Y,0,ERJ
56766,UA,5209.0,IAH,3550.0,IAD,3714.0,,0,738 763 739 320 319
56767,UA,5209.0,IAH,3550.0,ICT,3457.0,Y,0,CRJ ERJ
56768,UA,5209.0,IAH,3550.0,IND,3585.0,,0,319
56769,UA,5209.0,IAH,3550.0,JAN,3580.0,Y,0,ERJ
56770,UA,5209.0,IAH,3550.0,JAX,3712.0,Y,0,ERJ
56771,UA,5209.0,IAH,3550.0,LAS,3877.0,,0,320 739 73G 738 319 752
56772,UA,5209.0,IAH,3550.0,LAX,3484.0,,0,752 739 738 753 320 319
56773,UA,5209.0,IAH,3550.0,LBB,3829.0,Y,0,ERJ
56774,UA,5209.0,IAH,3550.0,LCH,3513.0,Y,0,ERJ
56775,UA,5209.0,IAH,3550.0,LEX,4017.0,Y,0,ERJ
56776,UA,5209.0,IAH,3550.0,LFT,3493.0,Y,0,ERJ
56777,UA,5209.0,IAH,3550.0,LGA,3697.0,,0,320 738 73G 319
56778,UA,5209.0,IAH,3550.0,LHR,507.0,,0,763 788
56779,UA,5209.0,IAH,3550.0,LIM,2789.0,,0,763
56780,UA,5209.0,IAH,3550.0,LIR,1881.0,,0,739 738
56781,UA,5209.0,IAH,3550.0,LIT,3660.0,Y,0,ERJ CRJ
56782,UA,5209.0,IAH,3550.0,LOS,273.0,,0,788
56783,UA,5209.0,IAH,3550.0,LRD,3691.0,Y,0,ERJ
56784,UA,5209.0,IAH,3550.0,MAF,3652.0,Y,0,CRJ ERJ
56785,UA,5209.0,IAH,3550.0,MBJ,1780.0,,0,739 738
56786,UA,5209.0,IAH,3550.0,MCI,3458.0,Y,0,ERJ E70 CRJ CR7
56787,UA,5209.0,IAH,3550.0,MCO,3878.0,,0,739 738 320 73G 753
56788,UA,5209.0,IAH,3550.0,MEM,3473.0,Y,0,ERJ ER4 CRJ
56789,UA,5209.0,IAH,3550.0,MEX,1824.0,,0,320 319 73G
56790,UA,5209.0,IAH,3550.0,MFE,3826.0,Y,0,ERJ CRJ
56791,UA,5209.0,IAH,3550.0,MGA,1863.0,,0,738 739
56792,UA,5209.0,IAH,3550.0,MIA,3576.0,,0,319 738 73G 320 739
56793,UA,5209.0,IAH,3550.0,MID,1819.0,,0,73G
56794,UA,5209.0,IAH,3550.0,MKE,3717.0,Y,0,ERJ CRJ
56795,UA,5209.0,IAH,3550.0,MLM,1821.0,Y,0,ERJ
56796,UA,5209.0,IAH,3550.0,MLU,3732.0,Y,0,ERJ
56797,UA,5209.0,IAH,3550.0,MOB,3782.0,Y,0,ERJ
56798,UA,5209.0,IAH,3550.0,MSP,3858.0,Y,0,ERJ E70 CR7
56799,UA,5209.0,IAH,3550.0,MSY,3861.0,,0,320 73G 738 319
56800,UA,5209.0,IAH,3550.0,MTY,1825.0,Y,0,ERJ
56801,UA,5209.0,IAH,3550.0,MUC,346.0,,0,764
56802,UA,5209.0,IAH,3550.0,NAS,1953.0,,0,320 738 739
56803,UA,5209.0,IAH,3550.0,NRT,2279.0,,0,777
56804,UA,5209.0,IAH,3550.0,OAX,1829.0,Y,0,ERJ
56805,UA,5209.0,IAH,3550.0,OKC,3863.0,,0,319 320 739
56806,UA,5209.0,IAH,3550.0,OMA,3454.0,Y,0,ERJ E70
56807,UA,5209.0,IAH,3550.0,ONT,3734.0,Y,0,CR7
56808,UA,5209.0,IAH,3550.0,ORD,3830.0,,0,752 739 73G 319 738 320 753
56809,UA,5209.0,IAH,3550.0,ORF,3611.0,Y,0,ERJ
56810,UA,5209.0,IAH,3550.0,PBC,1831.0,Y,0,ERJ
56811,UA,5209.0,IAH,3550.0,PBI,3722.0,,0,320
56812,UA,5209.0,IAH,3550.0,PDX,3720.0,,0,320 319 739 738
56813,UA,5209.0,IAH,3550.0,PEK,3364.0,Y,0,773
56814,UA,5209.0,IAH,3550.0,PHL,3752.0,,0,73G 319 739 738 320
56815,UA,5209.0,IAH,3550.0,PHX,3462.0,,0,320 738 739 319 73G
56816,UA,5209.0,IAH,3550.0,PIT,3570.0,,0,319 320 738 73G
56817,UA,5209.0,IAH,3550.0,PNS,3564.0,Y,0,ERJ
56818,UA,5209.0,IAH,3550.0,POS,2902.0,,0,738
56819,UA,5209.0,IAH,3550.0,PSP,3839.0,Y,0,CR7
56820,UA,5209.0,IAH,3550.0,PTY,1871.0,,0,739
56821,UA,5209.0,IAH,3550.0,PVR,1836.0,,0,738
56822,UA,5209.0,IAH,3550.0,QRO,1838.0,Y,0,ERJ CR7
56823,UA,5209.0,IAH,3550.0,RDU,3626.0,,0,73G
56824,UA,5209.0,IAH,3550.0,RIC,3608.0,Y,0,ERJ
56825,UA,5209.0,IAH,3550.0,RSW,3793.0,,0,738
56826,UA,5209.0,IAH,3550.0,RTB,1774.0,,0,739 738 73G
56827,UA,5209.0,IAH,3550.0,SAL,1892.0,,0,738
56828,UA,5209.0,IAH,3550.0,SAN,3731.0,,0,320 738 739 319
56829,UA,5209.0,IAH,3550.0,SAP,1772.0,,0,738
56830,UA,5209.0,IAH,3550.0,SAT,3621.0,,0,738 319 73G 739 320
56831,UA,5209.0,IAH,3550.0,SAV,3613.0,Y,0,ERJ
56832,UA,5209.0,IAH,3550.0,SDF,4014.0,Y,0,E70 ERJ CRJ
56833,UA,5209.0,IAH,3550.0,SEA,3577.0,,0,319 320 739 738
56834,UA,5209.0,IAH,3550.0,SFO,3469.0,,0,319 739 738 320 788 73G 752
56835,UA,5209.0,IAH,3550.0,SHV,3609.0,Y,0,ERJ
56836,UA,5209.0,IAH,3550.0,SJC,3748.0,,0,319 320 739 738
56837,UA,5209.0,IAH,3550.0,SJD,1840.0,,0,320 739
56838,UA,5209.0,IAH,3550.0,SJO,1885.0,,0,738
56839,UA,5209.0,IAH,3550.0,SJU,2890.0,,0,739 738
56840,UA,5209.0,IAH,3550.0,SLC,3536.0,Y,0,ERJ CR7 E70
56841,UA,5209.0,IAH,3550.0,SLP,1842.0,Y,0,ERJ
56842,UA,5209.0,IAH,3550.0,SLW,1810.0,Y,0,ERJ
56843,UA,5209.0,IAH,3550.0,SMF,3817.0,,0,739 320 738
56844,UA,5209.0,IAH,3550.0,SNA,3867.0,,0,738 320 319 73G
56845,UA,5209.0,IAH,3550.0,STL,3678.0,Y,0,ER4 ERJ
56846,UA,5209.0,IAH,3550.0,TAM,1848.0,Y,0,CR7 ERJ
56847,UA,5209.0,IAH,3550.0,TGU,1776.0,,0,73G
56848,UA,5209.0,IAH,3550.0,TPA,3646.0,,0,739 738 320
56849,UA,5209.0,IAH,3550.0,TRC,1845.0,Y,0,ERJ
56850,UA,5209.0,IAH,3550.0,TUL,3855.0,Y,0,CRJ ERJ CR7
56851,UA,5209.0,IAH,3550.0,TUS,3636.0,Y,0,ERJ CR7
56852,UA,5209.0,IAH,3550.0,TYR,3848.0,Y,0,ERJ
56853,UA,5209.0,IAH,3550.0,TYS,3676.0,Y,0,ERJ
56854,UA,5209.0,IAH,3550.0,UIO,2688.0,,0,73G 738
56855,UA,5209.0,IAH,3550.0,VER,1854.0,Y,0,ERJ
56856,UA,5209.0,IAH,3550.0,VPS,3873.0,Y,0,ERJ
56857,UA,5209.0,IAH,3550.0,VSA,1853.0,Y,0,CR7
56858,UA,5209.0,IAH,3550.0,XNA,4356.0,Y,0,CRJ ERJ
56859,UA,5209.0,IAH,3550.0,YEG,49.0,,0,738 320 73G 319
56860,UA,5209.0,IAH,3550.0,YUL,146.0,Y,0,E70
56861,UA,5209.0,IAH,3550.0,YVR,156.0,,0,320 319 739
56862,UA,5209.0,IAH,3550.0,YYC,178.0,,0,738 320 739
56863,UA,5209.0,IAH,3550.0,YYZ,193.0,Y,0,CRA ERJ CR7
56864,UA,5209.0,IAH,3550.0,ZIH,1856.0,Y,0,ERJ
56865,UA,5209.0,IAH,3550.0,ZLO,1858.0,Y,0,ERJ
